PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39869791","Prediction of hip fracture by high-resolution peripheral quantitative computed tomography in older Swedish women","Jaiswal R, Pivodic A, Zoulakis M, Axelsson KF, Litsne H, Johansson L, Lorentzon M.","J Bone Miner Res. 2025 Jun 3;40(6):779-790. doi: 10.1093/jbmr/zjaf020.","Jaiswal R","J Bone Miner Res","2025","2025/01/27","PMC12131241","","10.1093/jbmr/zjaf020"
"39866530","Integrating deep learning and machine learning for improved CKD-related cortical bone assessment in HRpQCT images: A pilot study","Lee Y, Bandara WR, Park S, Lee M, Seo C, Yang S, Lim KJ, Moe SM, Warden SJ, Surowiec RK.","Bone Rep. 2024 Dec 26;24:101821. doi: 10.1016/j.bonr.2024.101821. eCollection 2025 Mar.","Lee Y","Bone Rep","2024","2025/01/27","PMC11763521","","10.1016/j.bonr.2024.101821"
