PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30477282","Raman Spectroscopic Analysis to Detect Reduced Bone Quality after Sciatic Neurectomy in Mice","Ishimaru Y, Oshima Y, Imai Y, Iimura T, Takanezawa S, Hino K, Miura H.","Molecules. 2018 Nov 25;23(12):3081. doi: 10.3390/molecules23123081.","Ishimaru Y","Molecules","2018","2018/11/28","PMC6321365","","10.3390/molecules23123081"
"34135904","FasL Is Required for Osseous Healing in Extraction Sockets in Mice","Apaza Alccayhuaman KA, Heimel P, Lee JS, Tangl S, Strauss FJ, Stähli A, Matalová E, Gruber R.","Front Immunol. 2021 May 31;12:678873. doi: 10.3389/fimmu.2021.678873. eCollection 2021.","Apaza Alccayhuaman KA","Front Immunol","2021","2021/06/17","PMC8200669","","10.3389/fimmu.2021.678873"
"35938671","Comparative morphology and soft tissue histology of the remote-touch bill-tip organ in three ibis species of differing foraging ecology","du Toit CJ, Chinsamy A, Cunningham SJ.","J Anat. 2022 Oct;241(4):966-980. doi: 10.1111/joa.13734. Epub 2022 Aug 8.","du Toit CJ","J Anat","2022","2022/08/08","PMC9482703","","10.1111/joa.13734"
"30075015","Effect of inhibition of CBP-coactivated β-catenin-mediated Wnt signalling in uremic rats with vascular calcifications","Gravesen E, Nordholm A, Mace M, Morevati M, Høgdall E, Nielsen C, Kjær A, Olgaard K, Lewin E.","PLoS One. 2018 Aug 3;13(8):e0201936. doi: 10.1371/journal.pone.0201936. eCollection 2018.","Gravesen E","PLoS One","2018","2018/08/04","PMC6075782","","10.1371/journal.pone.0201936"
"23643862","Architecture of cortical bone determines in part its remodelling and structural decay","Bui M, Bjørnerem A, Ghasem-Zadeh A, Dite GS, Hopper JL, Seeman E.","Bone. 2013 Aug;55(2):353-8. doi: 10.1016/j.bone.2013.04.020. Epub 2013 May 1.","Bui M","Bone","2013","2013/05/07","","","10.1016/j.bone.2013.04.020"
"28833486","Impaired periodontium and temporomandibular joints in tumour necrosis factor-α transgenic mice","Dobsak T, Heimel P, Tangl S, Schwarze UY, Schett G, Gruber R.","J Clin Periodontol. 2017 Dec;44(12):1226-1235. doi: 10.1111/jcpe.12799. Epub 2017 Nov 17.","Dobsak T","J Clin Periodontol","2017","2017/08/24","","","10.1111/jcpe.12799"
"33789678","Elevation of miR-302b prevents multiple myeloma cell growth and bone destruction by blocking DKK1 secretion","Wu Z, Zhang Y, Yang Z, Zhu Y, Xie Y, Zhou F, Cai L.","Cancer Cell Int. 2021 Mar 31;21(1):187. doi: 10.1186/s12935-021-01887-y.","Wu Z","Cancer Cell Int","2021","2021/04/01","PMC8011228","","10.1186/s12935-021-01887-y"
"37774934","Characterization of rat vertebrae cortical bone microstructures using confocal Raman microscopy combined to tomography and electron microscopy","Shah SA, Salehi H, Cavaillès V, Fernandez F, Cuisinier F, Collart-Dutilleul PY, Desoutter A.","Ann Anat. 2023 Oct;250:152162. doi: 10.1016/j.aanat.2023.152162. Epub 2023 Sep 27.","Shah SA","Ann Anat","2023","2023/09/29","","","10.1016/j.aanat.2023.152162"
"37827130","Targeting Cartilage miR-195/497 Cluster for Osteoarthritis Treatment Regulates the Circadian Clock","Shi S, Zhang L, Wang Q, Wang Q, Li D, Sun W, Yi C.","Gerontology. 2024;70(1):59-75. doi: 10.1159/000534292. Epub 2023 Oct 12.","Shi S","Gerontology","2024","2023/10/12","","","10.1159/000534292"
"38535247","Active and Passive Mineralization of Bio-Gide(®) Membranes in Rat Calvaria Defects","Apaza Alccayhuaman KA, Heimel P, Tangl S, Lettner S, Kampleitner C, Panahipour L, Kuchler U, Gruber R.","J Funct Biomater. 2024 Feb 21;15(3):54. doi: 10.3390/jfb15030054.","Apaza Alccayhuaman KA","J Funct Biomater","2024","2024/03/27","PMC10970795","","10.3390/jfb15030054"
"38940461","The Hox code responsible for the patterning of the anterior vertebrae in zebrafish","Maeno A, Koita R, Nakazawa H, Fujii R, Yamada K, Oikawa S, Tani T, Ishizaka M, Satoh K, Ishizu A, Sugawara T, Adachi U, Kikuchi M, Iwanami N, Matsuda M, Kawamura A.","Development. 2024 Jul 15;151(14):dev202854. doi: 10.1242/dev.202854. Epub 2024 Jul 12.","Maeno A","Development","2024","2024/06/28","","","10.1242/dev.202854"
"25468191","Dietary boron does not affect tooth strength, micro-hardness, and density, but affects tooth mineral composition and alveolar bone mineral density in rabbits fed a high-energy diet","Hakki SS, SiddikMalkoc, Dundar N, Kayis SA, Hakki EE, Hamurcu M, Baspinar N, Basoglu A, Nielsen FH, Götz W.","J Trace Elem Med Biol. 2015 Jan;29:208-15. doi: 10.1016/j.jtemb.2014.10.007.","Hakki SS","J Trace Elem Med Biol","2015","2014/12/04","","","10.1016/j.jtemb.2014.10.007"
"31729194","Anatomical similarity between the Sost-knockout mouse and sclerosteosis in humans","Schwarze UY, Dobsak T, Gruber R, Bookstein FL.","Anat Rec (Hoboken). 2020 Sep;303(9):2295-2308. doi: 10.1002/ar.24318. Epub 2019 Dec 17.","Schwarze UY","Anat Rec (Hoboken)","2020","2019/11/16","PMC7496997","","10.1002/ar.24318"
"25727390","Local delivery of COMP-angiopoietin 1 accelerates new bone formation in rat calvarial defects","Lim SS, Kook SH, Bhattarai G, Cho ES, Seo YK, Lee JC.","J Biomed Mater Res A. 2015 Sep;103(9):2942-51. doi: 10.1002/jbm.a.35439. Epub 2015 Mar 6.","Lim SS","J Biomed Mater Res A","2015","2015/03/03","","","10.1002/jbm.a.35439"
"27554427","Effects of a moderately high-protein diet and interval aerobic training combined with strength-endurance exercise on markers of bone metabolism, microarchitecture and turnover in obese Zucker rats","Nebot E, Aparicio VA, Coll-Risco I, Camiletti-Moirón D, Schneider J, Kapravelou G, Heimel P, Martínez R, Andrade A, Slezak P, Redl H, Porres JM, López-Jurado M, Pietschmann P, Aranda P.","Bone. 2016 Nov;92:116-123. doi: 10.1016/j.bone.2016.08.017. Epub 2016 Aug 21.","Nebot E","Bone","2016","2016/08/25","","","10.1016/j.bone.2016.08.017"
"30653344","Osteointegration of a Novel Silk Fiber-Based ACL Scaffold by Formation of a Ligament-Bone Interface","Teuschl AH, Tangl S, Heimel P, Schwarze UY, Monforte X, Redl H, Nau T.","Am J Sports Med. 2019 Mar;47(3):620-627. doi: 10.1177/0363546518818792. Epub 2019 Jan 17.","Teuschl AH","Am J Sports Med","2019","2019/01/18","","","10.1177/0363546518818792"
"32428686","Tracking tendon fibers to their insertion - a 3D analysis of the Achilles tendon enthesis in mice","Sartori J, Stark H.","Acta Biomater. 2021 Jan 15;120:146-155. doi: 10.1016/j.actbio.2020.05.001. Epub 2020 May 16.","Sartori J","Acta Biomater","2021","2020/05/20","","","10.1016/j.actbio.2020.05.001"
"32118728","Detection of extremity chronic traumatic osteomyelitis by machine learning based on computed-tomography images: A retrospective study","Wu Y, Lu X, Hong J, Lin W, Chen S, Mou S, Feng G, Yan R, Cheng Z.","Medicine (Baltimore). 2020 Feb;99(9):e19239. doi: 10.1097/MD.0000000000019239.","Wu Y","Medicine (Baltimore)","2020","2020/03/03","PMC7478522","","10.1097/MD.0000000000019239"
"36830586","Functional Loss of Terminal Complement Complex Protects Rabbits from Injury-Induced Osteoarthritis on Structural and Cellular Level","Riegger J, Joos H, Möhler V, Leucht F, Rading K, Kubisch C, Ignatius A, Huber-Lang M, Brenner RE.","Biomolecules. 2023 Jan 22;13(2):216. doi: 10.3390/biom13020216.","Riegger J","Biomolecules","2023","2023/02/25","PMC9953363","","10.3390/biom13020216"
"30850857","Paget's Disease of Long Bones: Microstructural Analyses of Historical Bone Samples","Nebot E, Heimel P, Tangl S, Dockner M, Patsch J, Weber GW, Pretterklieber M, Teschler-Nicola M, Pietschmann P.","Calcif Tissue Int. 2019 Jul;105(1):15-25. doi: 10.1007/s00223-019-00539-8. Epub 2019 Mar 8.","Nebot E","Calcif Tissue Int","2019","2019/03/10","","","10.1007/s00223-019-00539-8"
"25819599","A novel multimodular methodology to investigate external cervical tooth resorption","Mavridou AM, Pyka G, Kerckhofs G, Wevers M, Bergmans L, Gunst V, Huybrechts B, Schepers E, Hauben E, Lambrechts P.","Int Endod J. 2016 Mar;49(3):287-300. doi: 10.1111/iej.12450. Epub 2015 Apr 16.","Mavridou AM","Int Endod J","2016","2015/03/31","","","10.1111/iej.12450"
"32084166","ChronoMID-Cross-modal neural networks for 3-D temporal medical imaging data","Rakowski AG, Veličković P, Dall'Ara E, Liò P.","PLoS One. 2020 Feb 21;15(2):e0228962. doi: 10.1371/journal.pone.0228962. eCollection 2020.","Rakowski AG","PLoS One","2020","2020/02/22","PMC7034884","","10.1371/journal.pone.0228962"
"25492928","Conditional disruption of miR17-92 cluster in collagen type I-producing osteoblasts results in reduced periosteal bone formation and bone anabolic response to exercise","Mohan S, Wergedal JE, Das S, Kesavan C.","Physiol Genomics. 2015 Feb;47(2):33-43. doi: 10.1152/physiolgenomics.00107.2014. Epub 2014 Dec 9.","Mohan S","Physiol Genomics","2015","2014/12/11","PMC4313069","","10.1152/physiolgenomics.00107.2014"
"28642164","Joint loading and proximal tibia subchondral trabecular bone microarchitecture differ with walking gait patterns in end-stage knee osteoarthritis","Roberts BC, Solomon LB, Mercer G, Reynolds KJ, Thewlis D, Perilli E.","Osteoarthritis Cartilage. 2017 Oct;25(10):1623-1632. doi: 10.1016/j.joca.2017.06.001. Epub 2017 Jun 20.","Roberts BC","Osteoarthritis Cartilage","2017","2017/06/24","","","10.1016/j.joca.2017.06.001"
"30184248","Flesh and bone: An integrative approach towards sexual size dimorphism of a terrestrial salamander (genus Salamandrina)","Pogoda P, Kupfer A.","J Morphol. 2018 Oct;279(10):1468-1479. doi: 10.1002/jmor.20883. Epub 2018 Sep 5.","Pogoda P","J Morphol","2018","2018/09/06","","","10.1002/jmor.20883"
"27766421","Local delivery of recombinant human FGF7 enhances bone formation in rat mandible defects","Poudel SB, Bhattarai G, Kim JH, Kook SH, Seo YK, Jeon YM, Lee JC.","J Bone Miner Metab. 2017 Sep;35(5):485-496. doi: 10.1007/s00774-016-0784-5. Epub 2016 Oct 20.","Poudel SB","J Bone Miner Metab","2017","2016/10/22","","","10.1007/s00774-016-0784-5"
"32790104","Skeletal and muscular pelvic morphology of hillstream loaches (Cypriniformes: Balitoridae)","Crawford CH, Randall ZS, Hart PB, Page LM, Chakrabarty P, Suvarnaraksha A, Flammang BE.","J Morphol. 2020 Oct;281(10):1280-1295. doi: 10.1002/jmor.21247. Epub 2020 Aug 13.","Crawford CH","J Morphol","2020","2020/08/14","","","10.1002/jmor.21247"
"34542171","Phenotypic regionalization of the vertebral column in the thorny skate Amblyraja radiata: Stability and variation","Berio F, Bayle Y, Riley C, Larouche O, Cloutier R.","J Anat. 2022 Feb;240(2):253-267. doi: 10.1111/joa.13551. Epub 2021 Sep 19.","Berio F","J Anat","2022","2021/09/20","PMC8742970","","10.1111/joa.13551"
"26027958","Mechanical competence of ovariectomy-induced compromised bone after single or combined treatment with high-frequency loading and bisphosphonates","Camargos GV, Bhattacharya P, van Lenthe GH, Del Bel Cury AA, Naert I, Duyck J, Vandamme K.","Sci Rep. 2015 Jun 1;5:10795. doi: 10.1038/srep10795.","Camargos GV","Sci Rep","2015","2015/06/02","PMC4450577","","10.1038/srep10795"
"26027862","MicroCT-based evaluation of the trabecular bone quality of different implant anchorage sites for masticatory rehabilitation of the maxilla","Bertl K, Heimel P, Rökl-Riegler M, Hirtler L, Ulm C, Zechner W.","J Craniomaxillofac Surg. 2015 Jul;43(6):961-8. doi: 10.1016/j.jcms.2015.04.008. Epub 2015 Apr 17.","Bertl K","J Craniomaxillofac Surg","2015","2015/06/02","","","10.1016/j.jcms.2015.04.008"
"28233833","Comparison of nanoparticular hydroxyapatite pastes of different particle content and size in a novel scapula defect model","Hruschka V, Tangl S, Ryabenkova Y, Heimel P, Barnewitz D, Möbus G, Keibl C, Ferguson J, Quadros P, Miller C, Goodchild R, Austin W, Redl H, Nau T.","Sci Rep. 2017 Feb 24;7:43425. doi: 10.1038/srep43425.","Hruschka V","Sci Rep","2017","2017/02/25","PMC5324075","","10.1038/srep43425"
"35403831","Toward an artificial intelligence-assisted framework for reconstructing the digital twin of vertebra and predicting its fracture response","Ahmadian H, Mageswaran P, Walter BA, Blakaj DM, Bourekas EC, Mendel E, Marras WS, Soghrati S.","Int J Numer Method Biomed Eng. 2022 Jun;38(6):e3601. doi: 10.1002/cnm.3601. Epub 2022 Apr 26.","Ahmadian H","Int J Numer Method Biomed Eng","2022","2022/04/11","PMC9285948","","10.1002/cnm.3601"
"35720668","Parathyroid Hormone-Related Protein Inhibition Blocks Triple-Negative Breast Cancer Expansion in Bone Through Epithelial to Mesenchymal Transition Reversal","Li J, Camirand A, Zakikhani M, Sellin K, Guo Y, Luan X, Mihalcioiu C, Kremer R.","JBMR Plus. 2022 Apr 14;6(6):e10587. doi: 10.1002/jbm4.10587. eCollection 2022 Jun.","Li J","JBMR Plus","2022","2022/06/20","PMC9189913","","10.1002/jbm4.10587"
"23268378","Mechanical competence of bone: a new parameter to grade trabecular bone fragility from tortuosity and elasticity","Roque WL, Arcaro K, Alberich-Bayarri A.","IEEE Trans Biomed Eng. 2013 May;60(5):1363-70. doi: 10.1109/TBME.2012.2234457. Epub 2012 Dec 20.","Roque WL","IEEE Trans Biomed Eng","2013","2012/12/27","","","10.1109/TBME.2012.2234457"
"20719359","Mandibular molar root morphology in Neanderthals and Late Pleistocene and recent Homo sapiens","Kupczik K, Hublin JJ.","J Hum Evol. 2010 Nov;59(5):525-41. doi: 10.1016/j.jhevol.2010.05.009. Epub 2010 Aug 16.","Kupczik K","J Hum Evol","2010","2010/08/20","","","10.1016/j.jhevol.2010.05.009"
"37713225","Data-Driven Based Characterization of Anisotropic Mechanical Properties for Cancellous Bone From Low-Resolution CT Images","Yan Z, Hu Y, Li X, Liu Z, Wang P, Liu B, Tian Y, Zhuang Z.","IEEE Trans Biomed Eng. 2024 Feb;71(2):689-699. doi: 10.1109/TBME.2023.3315846. Epub 2024 Jan 19.","Yan Z","IEEE Trans Biomed Eng","2024","2023/09/15","","","10.1109/TBME.2023.3315846"
"39101558","Visualization of Pulpal Structures by SWIR in Endodontic Access Preparation","Benz L, Heck K, Hevisov D, Kugelmann D, Tseng PC, Sreij Z, Litzenburger F, Waschke J, Schwendicke F, Kienle A, Hickel R, Kunzelmann KH, Walter E.","J Dent Res. 2024 Aug 5:220345241262949. doi: 10.1177/00220345241262949. Online ahead of print.","Benz L","J Dent Res","2024","2024/08/05","","","10.1177/00220345241262949"
"24534484","Species-specific homing mechanisms of human prostate cancer metastasis in tissue engineered bone","Holzapfel BM, Wagner F, Loessner D, Holzapfel NP, Thibaudeau L, Crawford R, Ling MT, Clements JA, Russell PJ, Hutmacher DW.","Biomaterials. 2014 Apr;35(13):4108-15. doi: 10.1016/j.biomaterials.2014.01.062. Epub 2014 Feb 16.","Holzapfel BM","Biomaterials","2014","2014/02/19","","","10.1016/j.biomaterials.2014.01.062"
"38878451","Untargeted metabolomics revealed the mechanism of aucubin on glucocorticoid-induced osteoporosis in mice through modulating arachidonic acid metabolism","Wang H, Zhao Y, Liu H, Zhang X, Lv S, Zhou T, Cui H, Zhao J, Li X.","J Pharm Biomed Anal. 2024 Sep 15;248:116273. doi: 10.1016/j.jpba.2024.116273. Epub 2024 Jun 3.","Wang H","J Pharm Biomed Anal","2024","2024/06/15","","","10.1016/j.jpba.2024.116273"
"33480625","The Use of Clinically Measurable Cochlear Parameters in Cochlear Implant Surgery as Indicators for Size, Shape, and Orientation of the Scala Tympani","Schurzig D, Timm ME, Majdani O, Lenarz T, Rau TS.","Ear Hear. 2021 July/Aug;42(4):1034-1041. doi: 10.1097/AUD.0000000000000998.","Schurzig D","Ear Hear","2021","2021/01/22","","","10.1097/AUD.0000000000000998"
"27329823","Patterns of postnatal ontogeny of the skull and lower jaw of snakes as revealed by micro-CT scan data and three-dimensional geometric morphometrics","Palci A, Lee MS, Hutchinson MN.","J Anat. 2016 Dec;229(6):723-754. doi: 10.1111/joa.12509. Epub 2016 Jun 22.","Palci A","J Anat","2016","2016/06/23","PMC5108151","","10.1111/joa.12509"
"38129185","Bone regeneration in critical-size defects of the mandible using biomechanically adapted CAD/CAM hybrid scaffolds: An in vivo study in miniature pigs","Wagner J, Luck S, Loger K, Açil Y, Spille JH, Kurz S, Ahlhelm M, Schwarzer-Fischer E, Ingwersen LC, Jonitz-Heincke A, Sedaghat S, Wiltfang J, Naujokat H.","J Craniomaxillofac Surg. 2024 Jan;52(1):127-135. doi: 10.1016/j.jcms.2023.11.007. Epub 2023 Nov 29.","Wagner J","J Craniomaxillofac Surg","2024","2023/12/21","","","10.1016/j.jcms.2023.11.007"
"38013618","Cinobufotalin prevents bone loss induced by ovariectomy in mice through the BMPs/SMAD and Wnt/β-catenin signaling pathways","Lu DZ, Zeng LJ, Li Y, Gu RL, Hu ML, Zhang P, Yu P, Zhang X, Xie ZW, Liu H, Zhou YS.","Animal Model Exp Med. 2024 Jun;7(3):208-221. doi: 10.1002/ame2.12359. Epub 2023 Nov 28.","Lu DZ","Animal Model Exp Med","2024","2023/11/28","PMC11228090","","10.1002/ame2.12359"
"34294156","miR-20a-5p contributes to osteogenic differentiation of human dental pulp stem cells by regulating BAMBI and activating the phosphorylation of Smad5 and p38","Cen X, Pan X, Zhang B, Huang W, Pei F, Luo T, Huang X, Liu J, Zhao Z.","Stem Cell Res Ther. 2021 Jul 22;12(1):421. doi: 10.1186/s13287-021-02501-8.","Cen X","Stem Cell Res Ther","2021","2021/07/23","PMC8296686","","10.1186/s13287-021-02501-8"
"26293309","Patterns of activity adaptation in humeral trabecular bone in Neolithic humans and present-day people","Scherf H, Wahl J, Hublin JJ, Harvati K.","Am J Phys Anthropol. 2016 Jan;159(1):106-15. doi: 10.1002/ajpa.22835. Epub 2015 Aug 21.","Scherf H","Am J Phys Anthropol","2016","2015/08/22","","","10.1002/ajpa.22835"
"28500930","Micro-computed tomography, scanning electron microscopy and energy X-ray spectroscopy studies of facet joint degeneration: A comparison to clinical imaging","Goehre F, Ludtka C, Hamperl M, Friedmann A, Straube A, Mendel T, Heilmann A, Meisel HJ, Schwan S.","Micron. 2017 Sep;100:50-59. doi: 10.1016/j.micron.2017.04.011. Epub 2017 May 1.","Goehre F","Micron","2017","2017/05/14","","","10.1016/j.micron.2017.04.011"
"29680263","Healing of fractures in osteoporotic bones in mice treated with bisphosphonates - A transcriptome analysis","Hauser M, Siegrist M, Keller I, Hofstetter W.","Bone. 2018 Jul;112:107-119. doi: 10.1016/j.bone.2018.04.017. Epub 2018 Apr 20.","Hauser M","Bone","2018","2018/04/23","","","10.1016/j.bone.2018.04.017"
"31281513","Circulating miR-338 Cluster activities on osteoblast differentiation: Potential Diagnostic and Therapeutic Targets for Postmenopausal Osteoporosis","Lin C, Yu S, Jin R, Xiao Y, Pan M, Pei F, Zhu X, Huang H, Zhang Z, Chen S, Liu H, Chen Z.","Theranostics. 2019 May 31;9(13):3780-3797. doi: 10.7150/thno.34493. eCollection 2019.","Lin C","Theranostics","2019","2019/07/09","PMC6587346","","10.7150/thno.34493"
"19013264","Micro-computed tomography assessment of fracture healing: relationships among callus structure, composition, and mechanical function","Morgan EF, Mason ZD, Chien KB, Pfeiffer AJ, Barnes GL, Einhorn TA, Gerstenfeld LC.","Bone. 2009 Feb;44(2):335-44. doi: 10.1016/j.bone.2008.10.039. Epub 2008 Oct 25.","Morgan EF","Bone","2009","2008/11/18","PMC2669651","NIHMS96216","10.1016/j.bone.2008.10.039"
"23533575","Intramyocardial transplantation and tracking of human mesenchymal stem cells in a novel intra-uterine pre-immune fetal sheep myocardial infarction model: a proof of concept study","Emmert MY, Weber B, Wolint P, Frauenfelder T, Zeisberger SM, Behr L, Sammut S, Scherman J, Brokopp CE, Schwartländer R, Vogel V, Vogt P, Grünenfelder J, Alkadhi H, Falk V, Boss A, Hoerstrup SP.","PLoS One. 2013;8(3):e57759. doi: 10.1371/journal.pone.0057759. Epub 2013 Mar 22.","Emmert MY","PLoS One","2013","2013/03/28","PMC3606388","","10.1371/journal.pone.0057759"
"26256623","Use of micro-computed tomography to evaluate the effects of exercise on preventing the degeneration of articular cartilage in tail-suspended rats","Luan HQ, Sun LW, Huang YF, Wu XT, Niu H, Liu H, Fan YB.","Life Sci Space Res (Amst). 2015 Jul;6:15-20. doi: 10.1016/j.lssr.2015.06.001. Epub 2015 Jun 9.","Luan HQ","Life Sci Space Res (Amst)","2015","2015/08/11","","","10.1016/j.lssr.2015.06.001"
"23863990","The intravertebral distribution of bone density: correspondence to intervertebral disc health and implications for vertebral strength","Hussein AI, Jackman TM, Morgan SR, Barest GD, Morgan EF.","Osteoporos Int. 2013 Dec;24(12):3021-30. doi: 10.1007/s00198-013-2417-3. Epub 2013 Jul 18.","Hussein AI","Osteoporos Int","2013","2013/07/19","PMC4465501","NIHMS697152","10.1007/s00198-013-2417-3"
"35629663","The Characterization of Titanium Particles Released from Bone-Level Titanium Dental Implants: Effect of the Size of Particles on the Ion Release and Cytotoxicity Behaviour","Callejas JA, Brizuela A, Ríos-Carrasco B, Gil J.","Materials (Basel). 2022 May 19;15(10):3636. doi: 10.3390/ma15103636.","Callejas JA","Materials (Basel)","2022","2022/05/28","PMC9148149","","10.3390/ma15103636"
"31323132","Metabolic profiling of serum in patients with cartilage tumours using (1) H-NMR spectroscopy: A pilot study","López-Garrido L, Bañuelos-Hernández AE, Pérez-Hernández E, Tecualt-Gómez R, Quiroz-Williams J, Ariza-Castolo A, Becerra-Martínez E, Pérez-Hernández N.","Magn Reson Chem. 2020 Jan;58(1):65-76. doi: 10.1002/mrc.4925. Epub 2019 Jul 19.","López-Garrido L","Magn Reson Chem","2020","2019/07/20","","","10.1002/mrc.4925"
"32543880","Zoledronic Acid Substantially Improves Bone Microarchitecture and Biomechanical Properties After Rotator Cuff Repair in a Rodent Chronic Defect Model","Schanda JE, Keibl C, Heimel P, Monforte X, Tangl S, Feichtinger X, Teuschl AH, Baierl A, Muschitz C, Redl H, Fialka C, Mittermayr R.","Am J Sports Med. 2020 Jul;48(9):2151-2160. doi: 10.1177/0363546520926471. Epub 2020 Jun 16.","Schanda JE","Am J Sports Med","2020","2020/06/17","","","10.1177/0363546520926471"
"38182017","Preoperative 3-dimensional computed tomography bone density measures provide objective bone quality classifications for stemless anatomic total shoulder arthroplasty","Ritter D, Denard PJ, Raiss P, Wijdicks CA, Bachmaier S.","J Shoulder Elbow Surg. 2024 Jul;33(7):1503-1511. doi: 10.1016/j.jse.2023.11.005. Epub 2024 Jan 3.","Ritter D","J Shoulder Elbow Surg","2024","2024/01/05","","","10.1016/j.jse.2023.11.005"
"28593731","Multimodal-3D imaging based on μMRI and μCT techniques bridges the gap with histology in visualization of the bone regeneration process","Sinibaldi R, Conti A, Sinjari B, Spadone S, Pecci R, Palombo M, Komlev VS, Ortore MG, Tromba G, Capuani S, Guidotti R, De Luca F, Caputi S, Traini T, Della Penna S.","J Tissue Eng Regen Med. 2018 Mar;12(3):750-761. doi: 10.1002/term.2494. Epub 2017 Oct 2.","Sinibaldi R","J Tissue Eng Regen Med","2018","2017/06/09","","","10.1002/term.2494"
"28793410","A Bone Sample Containing a Bone Graft Substitute Analyzed by Correlating Density Information Obtained by X-ray Micro Tomography with Compositional Information Obtained by Raman Microscopy","Charwat-Pessler J, Musso M, Petutschnigg A, Entacher K, Plank B, Wernersson E, Tangl S, Schuller-Götzburg P.","Materials (Basel). 2015 Jun 25;8(7):3831-3853. doi: 10.3390/ma8073831.","Charwat-Pessler J","Materials (Basel)","2015","2017/08/11","PMC5455664","","10.3390/ma8073831"
"25625675","Effect of elasticity on stress distribution in CAD/CAM dental crowns: Glass ceramic vs. polymer-matrix composite","Duan Y, Griggs JA.","J Dent. 2015 Jun;43(6):742-9. doi: 10.1016/j.jdent.2015.01.008. Epub 2015 Jan 24.","Duan Y","J Dent","2015","2015/01/28","","","10.1016/j.jdent.2015.01.008"
"26901355","A Non-Destructive Method for Distinguishing Reindeer Antler (Rangifer tarandus) from Red Deer Antler (Cervus elaphus) Using X-Ray Micro-Tomography Coupled with SVM Classifiers","Lefebvre A, Rochefort GY, Santos F, Le Denmat D, Salmon B, Pétillon JM.","PLoS One. 2016 Feb 22;11(2):e0149658. doi: 10.1371/journal.pone.0149658. eCollection 2016.","Lefebvre A","PLoS One","2016","2016/02/23","PMC4762490","","10.1371/journal.pone.0149658"
"31095362","Canalicular Junctions in the Osteocyte Lacuno-Canalicular Network of Cortical Bone","Wittig NK, Laugesen M, Birkbak ME, Bach-Gansmo FL, Pacureanu A, Bruns S, Wendelboe MH, Brüel A, Sørensen HO, Thomsen JS, Birkedal H.","ACS Nano. 2019 Jun 25;13(6):6421-6430. doi: 10.1021/acsnano.8b08478. Epub 2019 May 22.","Wittig NK","ACS Nano","2019","2019/05/17","","","10.1021/acsnano.8b08478"
"20668554","Microvesicles derived from adult human bone marrow and tissue specific mesenchymal stem cells shuttle selected pattern of miRNAs","Collino F, Deregibus MC, Bruno S, Sterpone L, Aghemo G, Viltono L, Tetta C, Camussi G.","PLoS One. 2010 Jul 27;5(7):e11803. doi: 10.1371/journal.pone.0011803.","Collino F","PLoS One","2010","2010/07/30","PMC2910725","","10.1371/journal.pone.0011803"
"28084018","Ultrasound-responsive gene-activated matrices for osteogenic gene therapy using matrix-assisted sonoporation","Nomikou N, Feichtinger GA, Saha S, Nuernberger S, Heimel P, Redl H, McHale AP.","J Tissue Eng Regen Med. 2018 Jan;12(1):e250-e260. doi: 10.1002/term.2406. Epub 2017 Jun 1.","Nomikou N","J Tissue Eng Regen Med","2018","2017/01/14","","","10.1002/term.2406"
"31920482","Electrical Stimulation in the Human Cochlea: A Computational Study Based on High-Resolution Micro-CT Scans","Bai S, Encke J, Obando-Leitón M, Weiß R, Schäfer F, Eberharter J, Böhnke F, Hemmert W.","Front Neurosci. 2019 Dec 5;13:1312. doi: 10.3389/fnins.2019.01312. eCollection 2019.","Bai S","Front Neurosci","2019","2020/01/11","PMC6915103","","10.3389/fnins.2019.01312"
"14667134","Architectural measures of the cancellous bone of the mandibular condyle identified by principal components analysis","Giesen EB, Ding M, Dalstra M, van Eijden TM.","Calcif Tissue Int. 2003 Sep;73(3):225-31. doi: 10.1007/s00223-002-0002-4.","Giesen EB","Calcif Tissue Int","2003","2003/12/12","","","10.1007/s00223-002-0002-4"
"30818862","Application of a Bioactive/Bioresorbable Three-Dimensional Porous Uncalcined and Unsintered Hydroxyapatite/Poly-D/L-lactide Composite with Human Mesenchymal Stem Cells for Bone Regeneration in Maxillofacial Surgery: A Pilot Animal Study","Sha J, Kanno T, Miyamoto K, Bai Y, Hideshima K, Matsuzaki Y.","Materials (Basel). 2019 Feb 27;12(5):705. doi: 10.3390/ma12050705.","Sha J","Materials (Basel)","2019","2019/03/02","PMC6427595","","10.3390/ma12050705"
"26303287","The in vivo role of DMP-1 and serum phosphate on bone mineral composition","Maginot M, Lin S, Liu Y, Yuan B, Feng JQ, Aswath PB.","Bone. 2015 Dec;81:602-613. doi: 10.1016/j.bone.2015.08.018. Epub 2015 Aug 22.","Maginot M","Bone","2015","2015/08/26","","","10.1016/j.bone.2015.08.018"
"19957340","Imaging and quantitative assessment of long bone vascularization in the adult rat using microcomputed tomography","Fei J, Peyrin F, Malaval L, Vico L, Lafage-Proust MH.","Anat Rec (Hoboken). 2010 Feb;293(2):215-24. doi: 10.1002/ar.21054.","Fei J","Anat Rec (Hoboken)","2010","2009/12/04","","","10.1002/ar.21054"
