PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,dataset,duplicate_count,duplicate
37295663,"Mineral tessellation in mouse enthesis fibrocartilage, Achilles tendon, and Hyp calcifying enthesopathy: A shared 3D mineralization pattern","Buss DJ, Rechav K, Reznikov N, McKee MD.",Bone. 2023 Sep;174:116818. doi: 10.1016/j.bone.2023.116818. Epub 2023 Jun 8.,Buss DJ,Bone,2023,2023/06/09,,,10.1016/j.bone.2023.116818,"search_023, search_026",2,duplicate
36359157,Radiomics Modeling of Catastrophic Proximal Sesamoid Bone Fractures in Thoroughbred Racehorses Using μCT,"Basran PS, McDonough S, Palmer S, Reesink HL.",Animals (Basel). 2022 Nov 4;12(21):3033. doi: 10.3390/ani12213033.,Basran PS,Animals (Basel),2022,2022/11/11,PMC9658779,,10.3390/ani12213033,"search_023, search_026",2,duplicate
34999487,Using Statistical Shape and Appearance Modelling to characterise the 3D shape and material properties of human lumbar vertebrae: A proof of concept study,"Day GA, Jones AC, Wilcox RK.",J Mech Behav Biomed Mater. 2022 Feb;126:105047. doi: 10.1016/j.jmbbm.2021.105047. Epub 2021 Dec 15.,Day GA,J Mech Behav Biomed Mater,2022,2022/01/09,,,10.1016/j.jmbbm.2021.105047,"search_023, search_026",2,duplicate
34882262,Comparison of deep learning-based emission-only attenuation correction methods for positron emission tomography,"Hwang D, Kang SK, Kim KY, Choi H, Lee JS.",Eur J Nucl Med Mol Imaging. 2022 May;49(6):1833-1842. doi: 10.1007/s00259-021-05637-0. Epub 2021 Dec 9.,Hwang D,Eur J Nucl Med Mol Imaging,2022,2021/12/09,,,10.1007/s00259-021-05637-0,"search_023, search_024, search_025, search_026",4,duplicate
32580077,A virtual assessment of the suprainiac depressions on the Eyasi I (Tanzania) and Aduma ADU-VP-1/3 (Ethiopia) Pleistocene hominin crania,"Bosman AM, Reyes-Centeno H, Harvati K.",J Hum Evol. 2020 Aug;145:102815. doi: 10.1016/j.jhevol.2020.102815. Epub 2020 Jun 21.,Bosman AM,J Hum Evol,2020,2020/06/25,,,10.1016/j.jhevol.2020.102815,"search_023, search_026",2,duplicate
37780057,Relationships Among Bone Morphological Parameters and Mechanical Properties of Cadaveric Human Vertebral Cancellous Bone,"Al-Barghouthi A, Lee S, Solitro GF, Latta L, Travascio F.",JBMR Plus. 2020 Mar 12;4(5):e10351. doi: 10.1002/jbm4.10351. eCollection 2020 May.,Al-Barghouthi A,JBMR Plus,2020,2023/10/02,PMC10540741,,10.1002/jbm4.10351,"search_023, search_026",2,duplicate
31883141,Is variation in tail vertebral morphology linked to habitat use in chameleons?,"Luger AM, Ollevier A, De Kegel B, Herrel A, Adriaens D.",J Morphol. 2020 Feb;281(2):229-239. doi: 10.1002/jmor.21093. Epub 2019 Dec 28.,Luger AM,J Morphol,2020,2019/12/29,,,10.1002/jmor.21093,"search_023, search_026",2,duplicate
33807565,Acid Dentin Lysate Failed to Modulate Bone Formation in Rat Calvaria Defects,"Nasirzade J, Alccayhuaman KAA, Kargarpour Z, Kuchler U, Strauss FJ, Panahipour L, Kampleitner C, Heimel P, Schwarz F, Gruber R.",Biology (Basel). 2021 Mar 5;10(3):196. doi: 10.3390/biology10030196.,Nasirzade J,Biology (Basel),2021,2021/04/03,PMC7999213,,10.3390/biology10030196,search_03,1,not
24699186,Dental and periodontal phenotype in sclerostin knockout mice,"Kuchler U, Schwarze UY, Dobsak T, Heimel P, Bosshardt DD, Kneissel M, Gruber R.",Int J Oral Sci. 2014 Jun;6(2):70-6. doi: 10.1038/ijos.2014.12. Epub 2014 Apr 4.,Kuchler U,Int J Oral Sci,2014,2014/04/05,PMC5130054,,10.1038/ijos.2014.12,search_03,1,not
35880162,Inhibition of Osteoblast Differentiation by JAK2(V617F) Megakaryocytes Derived From Male Mice With Primary Myelofibrosis,"Karagianni A, Matsuura S, Gerstenfeld LC, Ravid K.",Front Oncol. 2022 Jul 8;12:929498. doi: 10.3389/fonc.2022.929498. eCollection 2022.,Karagianni A,Front Oncol,2022,2022/07/26,PMC9307716,,10.3389/fonc.2022.929498,search_03,1,not
32153097,Temporal and dynamic changes in gingival blood flow during progression of ligature-induced periodontitis,"Kuraji R, Wu YH, Hashimoto S, Mishiro S, Maeda Y, Miyashita Y, Ito H, Miwa Y, Sunohara M, Kapila Y, Numabe Y.",Oral Dis. 2020 Sep;26(6):1292-1301. doi: 10.1111/odi.13328. Epub 2020 Mar 25.,Kuraji R,Oral Dis,2020,2020/03/11,,,10.1111/odi.13328,search_03,1,not
37614304,Increased Bone Formation and Accelerated Bone Mass Accrual in a Man Presenting with Diffuse Osteosclerosis/High Bone Mass Phenotype and Adenocarcinoma of Unknown Primary,"Diamond TH, Bryant C, Quinn R, Mohanty ST, Bonar F, Baldock PA, McDonald MM.",JBMR Plus. 2023 Jun 14;7(8):e10734. doi: 10.1002/jbm4.10734. eCollection 2023 Aug.,Diamond TH,JBMR Plus,2023,2023/08/24,PMC10443075,,10.1002/jbm4.10734,search_03,1,not
24204923,Low-bone-mass phenotype of deficient mice for the cluster of differentiation 36 (CD36),"Kevorkova O, Martineau C, Martin-Falstrault L, Sanchez-Dardon J, Brissette L, Moreau R.",PLoS One. 2013 Oct 25;8(10):e77701. doi: 10.1371/journal.pone.0077701. eCollection 2013.,Kevorkova O,PLoS One,2013,2013/11/09,PMC3808405,,10.1371/journal.pone.0077701,search_03,1,not
24164605,Sonoporation increases therapeutic efficacy of inducible and constitutive BMP2/7 in vivo gene delivery,"Feichtinger GA, Hofmann AT, Slezak P, Schuetzenberger S, Kaipel M, Schwartz E, Neef A, Nomikou N, Nau T, van Griensven M, McHale AP, Redl H.",Hum Gene Ther Methods. 2014 Feb;25(1):57-71. doi: 10.1089/hgtb.2013.113. Epub 2013 Nov 27.,Feichtinger GA,Hum Gene Ther Methods,2014,2013/10/30,PMC3904655,,10.1089/hgtb.2013.113,search_03,1,not
21931681,Sequential alterations in catabolic and anabolic gene expression parallel pathological changes during progression of monoiodoacetate-induced arthritis,"Nam J, Perera P, Liu J, Rath B, Deschner J, Gassner R, Butterfield TA, Agarwal S.",PLoS One. 2011;6(9):e24320. doi: 10.1371/journal.pone.0024320. Epub 2011 Sep 13.,Nam J,PLoS One,2011,2011/09/21,PMC3172226,,10.1371/journal.pone.0024320,search_03,1,not
26716008,Heidelberg-mCT-Analyzer: a novel method for standardized microcomputed-tomography-guided evaluation of scaffold properties in bone and tissue research,"Westhauser F, Weis C, Hoellig M, Swing T, Schmidmaier G, Weber MA, Stiller W, Kauczor HU, Moghaddam A.",R Soc Open Sci. 2015 Nov 11;2(11):150496. doi: 10.1098/rsos.150496. eCollection 2015 Nov.,Westhauser F,R Soc Open Sci,2015,2015/12/31,PMC4680623,,10.1098/rsos.150496,search_03,1,not
29239487,Evolution of skull shape in the family Salamandridae (Amphibia: Caudata),"Ivanović A, Arntzen JW.",J Anat. 2018 Mar;232(3):359-370. doi: 10.1111/joa.12759. Epub 2017 Dec 14.,Ivanović A,J Anat,2018,2017/12/15,PMC5807954,,10.1111/joa.12759,search_03,1,not
21643723,Incisor enamel formation is impaired in transgenic rats overexpressing the type III NaPi transporter Slc20a1,"Yoshioka H, Yoshiko Y, Minamizaki T, Suzuki S, Koma Y, Nobukiyo A, Sotomaru Y, Suzuki A, Itoh M, Maeda N.",Calcif Tissue Int. 2011 Sep;89(3):192-202. doi: 10.1007/s00223-011-9506-0. Epub 2011 Jun 4.,Yoshioka H,Calcif Tissue Int,2011,2011/06/07,,,10.1007/s00223-011-9506-0,search_03,1,not
39177752,Deficiency of Trps1 in Cementoblasts Impairs Cementogenesis and Tooth Root Formation,"Fujikawa K, Socorro M, Lukashova L, Hoskere P, Keskinidis P, Verdelis K, Napierala D.",Calcif Tissue Int. 2024 Aug 23. doi: 10.1007/s00223-024-01277-2. Online ahead of print.,Fujikawa K,Calcif Tissue Int,2024,2024/08/23,,,10.1007/s00223-024-01277-2,search_03,1,not
38790282,Human versus Rat PRF on Collagen Membranes: A Pilot Study of Mineralization in Rat Calvaria Defect Model,"Apaza Alccayhuaman KA, Heimel P, Tangl S, Lettner S, Kampleitner C, Panahipour L, Kuchler U, Gruber R.",Bioengineering (Basel). 2024 Apr 23;11(5):414. doi: 10.3390/bioengineering11050414.,Apaza Alccayhuaman KA,Bioengineering (Basel),2024,2024/05/25,PMC11117948,,10.3390/bioengineering11050414,search_03,1,not
29725470,Mutant monocyte chemoattractant protein-1 protein (7ND) inhibits osteoclast differentiation and reduces oral squamous carcinoma cell bone invasion,"Luo S, Zhou C, Zhang J, Chen M, Li H, Zheng S, Quan J.",Oncol Lett. 2018 May;15(5):7760-7768. doi: 10.3892/ol.2018.8308. Epub 2018 Mar 21.,Luo S,Oncol Lett,2018,2018/05/05,PMC5920317,,10.3892/ol.2018.8308,search_03,1,not
30291681,Vertebral Comparative Anatomy and Morphological Differences in Anguine Lizards With a Special Reference to Pseudopus apodus,"Čerňanský A, Yaryhin O, Ciceková J, Werneburg I, Hain M, Klembara J.",Anat Rec (Hoboken). 2019 Feb;302(2):232-257. doi: 10.1002/ar.23944. Epub 2018 Nov 9.,Čerňanský A,Anat Rec (Hoboken),2019,2018/10/07,,,10.1002/ar.23944,search_03,1,not
16765437,Osteogenesis by human mesenchymal stem cells cultured on silk biomaterials: comparison of adenovirus mediated gene transfer and protein delivery of BMP-2,"Meinel L, Hofmann S, Betz O, Fajardo R, Merkle HP, Langer R, Evans CH, Vunjak-Novakovic G, Kaplan DL.",Biomaterials. 2006 Oct;27(28):4993-5002. doi: 10.1016/j.biomaterials.2006.05.021. Epub 2006 Jun 12.,Meinel L,Biomaterials,2006,2006/06/13,,,10.1016/j.biomaterials.2006.05.021,search_03,1,not
28913616,Bone Phenotype Assessed by HRpQCT and Associations with Fracture Risk in the GLOW Study,"Litwic AE, Westbury LD, Robinson DE, Ward KA, Cooper C, Dennison EM.",Calcif Tissue Int. 2018 Jan;102(1):14-22. doi: 10.1007/s00223-017-0325-9. Epub 2017 Sep 14.,Litwic AE,Calcif Tissue Int,2018,2017/09/16,PMC5760585,EMS74689,10.1007/s00223-017-0325-9,"search_04, search_06",2,duplicate
31187198,Cluster Analysis of Finite Element Analysis and Bone Microarchitectural Parameters Identifies Phenotypes with High Fracture Risk,"Westbury LD, Shere C, Edwards MH, Cooper C, Dennison EM, Ward KA.",Calcif Tissue Int. 2019 Sep;105(3):252-262. doi: 10.1007/s00223-019-00564-7. Epub 2019 Jun 11.,Westbury LD,Calcif Tissue Int,2019,2019/06/13,PMC6694037,EMS83628,10.1007/s00223-019-00564-7,"search_04, search_06",2,duplicate
32417898,"Identification, localization and differentiation of erosions and physiological bone channels by ultrasound in rheumatoid arthritis patients","Finzel S, Aegerter P, Schett G, D'Agostino MA.",Rheumatology (Oxford). 2020 Dec 1;59(12):3784-3792. doi: 10.1093/rheumatology/keaa183.,Finzel S,Rheumatology (Oxford),2020,2020/05/18,,,10.1093/rheumatology/keaa183,"search_04, search_05, search_06",3,duplicate
33722771,Analysis of bone architecture using fractal-based TX-Analyzer™ in adult patients with osteogenesis imperfecta,"Schanda JE, Huber S, Behanova M, Haschka J, Kraus DA, Meier P, Bahrami A, Zandieh S, Muschitz C, Resch H, Mähr M, Rötzer K, Uyanik G, Zwerina J, Kocijan R.",Bone. 2021 Jun;147:115915. doi: 10.1016/j.bone.2021.115915. Epub 2021 Mar 13.,Schanda JE,Bone,2021,2021/03/16,,,10.1016/j.bone.2021.115915,"search_04, search_05, search_06",3,duplicate
34122326,"Global and Spatial Compartmental Interrelationships of Bone Density, Microstructure, Geometry and Biomechanics in the Distal Radius in a Colles' Fracture Study Using HR-pQCT","Shiraishi K, Burghardt AJ, Osaki M, Khosla S, Carballido-Gamio J.",Front Endocrinol (Lausanne). 2021 May 26;12:568454. doi: 10.3389/fendo.2021.568454. eCollection 2021.,Shiraishi K,Front Endocrinol (Lausanne),2021,2021/06/14,PMC8187761,,10.3389/fendo.2021.568454,"search_04, search_05, search_06",3,duplicate
32984365,Innovative Imaging Technique for Visualization of Vascularization and Established Methods for Detection of Musculoskeletal Inflammation in Psoriasis Patients,"Köhm M, Zerweck L, Ngyuen PH, Burkhardt H, Behrens F.",Front Med (Lausanne). 2020 Sep 2;7:468. doi: 10.3389/fmed.2020.00468. eCollection 2020.,Köhm M,Front Med (Lausanne),2020,2020/09/28,PMC7492526,,10.3389/fmed.2020.00468,"search_04, search_05, search_06",3,duplicate
20175492,Local bone enhancement fuzzy clustering for segmentation of MR trabecular bone images,"Folkesson J, Carballido-Gamio J, Eckstein F, Link TM, Majumdar S.",Med Phys. 2010 Jan;37(1):295-302. doi: 10.1118/1.3264615.,Folkesson J,Med Phys,2010,2010/02/24,PMC2804381,,10.1118/1.3264615,"search_04, search_05",2,duplicate
31367547,Cortical bone vessel identification and quantification on contrast-enhanced MR images,"Wu PH, Gibbons M, Foreman SC, Carballido-Gamio J, Han M, Krug R, Liu J, Link TM, Kazakia GJ.",Quant Imaging Med Surg. 2019 Jun;9(6):928-941. doi: 10.21037/qims.2019.05.23.,Wu PH,Quant Imaging Med Surg,2019,2019/08/02,PMC6629562,,10.21037/qims.2019.05.23,"search_04, search_05, search_06",3,duplicate
23313281,Computational identification and quantification of trabecular microarchitecture classes by 3-D texture analysis-based clustering,"Valentinitsch A, Patsch JM, Burghardt AJ, Link TM, Majumdar S, Fischer L, Schueller-Weidekamm C, Resch H, Kainberger F, Langs G.",Bone. 2013 May;54(1):133-40. doi: 10.1016/j.bone.2012.12.047. Epub 2013 Jan 10.,Valentinitsch A,Bone,2013,2013/01/15,,,10.1016/j.bone.2012.12.047,"search_04, search_05, search_06",3,duplicate
27130873,Cluster analysis of bone microarchitecture from high resolution peripheral quantitative computed tomography demonstrates two separate phenotypes associated with high fracture risk in men and women,"Edwards MH, Robinson DE, Ward KA, Javaid MK, Walker-Bone K, Cooper C, Dennison EM.",Bone. 2016 Jul;88:131-137. doi: 10.1016/j.bone.2016.04.025. Epub 2016 Apr 26.,Edwards MH,Bone,2016,2016/05/01,PMC4913839,EMS68773,10.1016/j.bone.2016.04.025,"search_04, search_06",2,duplicate
32140759,Self-perceived Fracture Risk in the Global Longitudinal Study of Osteoporosis in Women: Its Correlates and Relationship with Bone Microarchitecture,"Litwic AE, Westbury LD, Carter S, Ward KA, Cooper C, Dennison EM.",Calcif Tissue Int. 2020 Jun;106(6):625-636. doi: 10.1007/s00223-020-00680-9. Epub 2020 Mar 5.,Litwic AE,Calcif Tissue Int,2020,2020/03/07,PMC7188698,,10.1007/s00223-020-00680-9,search_04,1,not
21059422,Longitudinal evaluation of the effects of alendronate on MRI bone microarchitecture in postmenopausal osteopenic women,"Folkesson J, Goldenstein J, Carballido-Gamio J, Kazakia G, Burghardt AJ, Rodriguez A, Krug R, de Papp AE, Link TM, Majumdar S.",Bone. 2011 Mar 1;48(3):611-21. doi: 10.1016/j.bone.2010.10.179. Epub 2010 Nov 5.,Folkesson J,Bone,2011,2010/11/10,PMC4461063,NIHMS694241,10.1016/j.bone.2010.10.179,"search_04, search_05",2,duplicate
37445279,Management of Adrenal Cortical Adenomas: Assessment of Bone Status in Patients with (Non-Functioning) Adrenal Incidentalomas,"Trandafir AI, Stanciu M, Albu SE, Stoian VR, Ciofu I, Persu C, Nistor C, Carsote M.",J Clin Med. 2023 Jun 24;12(13):4244. doi: 10.3390/jcm12134244.,Trandafir AI,J Clin Med,2023,2023/07/14,PMC10342680,,10.3390/jcm12134244,search_06,1,not
31410876,Bone Stress Injuries Are Associated With Differences in Bone Microarchitecture in Male Professional Soldiers,"Schanda JE, Kocijan R, Resch H, Baierl A, Feichtinger X, Mittermayr R, Plachel F, Wakolbinger R, Wolff K, Fialka C, Gruther W, Muschitz C.",J Orthop Res. 2019 Dec;37(12):2516-2523. doi: 10.1002/jor.24442. Epub 2019 Aug 26.,Schanda JE,J Orthop Res,2019,2019/08/15,,,10.1002/jor.24442,search_06,1,not
31199918,Neutral Sphingomyelinase 2 (SMPD3) Deficiency in Mice Causes Chondrodysplasia with Unimpaired Skeletal Mineralization,"Stoffel W, Hammels I, Jenke B, Schmidt-Soltau I, Niehoff A.",Am J Pathol. 2019 Sep;189(9):1831-1845. doi: 10.1016/j.ajpath.2019.05.008. Epub 2019 Jun 12.,Stoffel W,Am J Pathol,2019,2019/06/15,,,10.1016/j.ajpath.2019.05.008,search_06,1,not
35513813,Biomechanical properties of a suture anchor system from human allogenic mineralized cortical bone matrix for rotator cuff repair,"Schanda JE, Obermayer-Pietsch B, Sommer G, Heuberer PR, Laky B, Muschitz C, Pastl K, Pastl E, Fialka C, Mittermayr R, Grillari J, Foessl I.",BMC Musculoskelet Disord. 2022 May 5;23(1):422. doi: 10.1186/s12891-022-05371-0.,Schanda JE,BMC Musculoskelet Disord,2022,2022/05/05,PMC9069722,,10.1186/s12891-022-05371-0,search_06,1,not
